TotalRelatorio,Codigo,Descricao_Produto,Categoria,Quantidade,Preco,Atributos,Deposito,Marca,ValorTotal,NCM,Unidade
"R$ 35.167.575,97",M724-1,FEIJAO BRANCO 500G,Mercearia,"0,00","R$ 11,20",,Loja,CAMPO BELO,"R$ 0,00",07133321,UN
"R$ 35.167.575,97",M2138-1,FEIJAO CALDO NOBRE 1KG,Mercearia,"-68,00","R$ 9,30",,Loja,CALDO ,"-R$ 632,40",07133321,UN
"R$ 35.167.575,97",7896006744115,FEIJÃO CARIOCA 1KG,Mercearia,"-10,00","R$ 12,30",,Loja,CAMILA,"-R$ 123,00",07133321,UN
"R$ 35.167.575,97",7898053200040,FEIJÃO CARIOCA 1KG MARAVILHA,Mercearia,"-49,00","R$ 9,20",,Loja,MARAVILHA ,"-R$ 450,80",07133321,UN
"R$ 35.167.575,97",M1562-1,FEIJÃO CARIOCA SÃO JOAO 1KG,Mercearia,"-25,00","R$ 8,50",,Loja,SÃO JOAO,"-R$ 212,50",07133321,UN
"R$ 35.167.575,97",7896062602008,FEIJAO CARIOCA SOLITO,Mercearia,"-31,00","R$ 10,90",,Loja,SOLITO,"-R$ 337,90",07133321,UN
"R$ 35.167.575,97",M1497-1,FEIJÃO KICALDO 1KG,Mercearia,"-9,00","R$ 7,50",,Loja,KICALDO ,"-R$ 67,50",07133321,UN
"R$ 35.167.575,97",M2530-1,FEIJAO MAXIMO 1KG,Mercearia,"-21,00","R$ 10,50",,Loja,MAXIMO ,"-R$ 220,50",07133321,UN
"R$ 35.167.575,97",M1302-1,FEIJAO NAMORADO 1KG,Mercearia,"-39,00","R$ 11,90",,Loja,NAMORADO,"-R$ 464,10",07133321,UN
"R$ 35.167.575,97",M2146-1,FEIJAO NENE 1 KG,Mercearia,"-17,00","R$ 10,20",,Loja,NENE,"-R$ 173,40",07133321,UN
"R$ 35.167.575,97",M1697-1,FEIJAO PRETO 1 KG,Mercearia,"-16,00","R$ 9,90",,Loja,CAMIL,"-R$ 158,40",07133311,UN
"R$ 35.167.575,97",M2804-1,FEIJAO PRETO 1 KG,Mercearia,"6,00","R$ 10,30",,Loja,JOLI ,"R$ 61,80",07133319,UN
"R$ 35.167.575,97",M725-1,FEIJAO PRETO 1KG,Mercearia,"-7,00","R$ 9,99",,Loja,SOLITO,"-R$ 69,93",07133311,UN
"R$ 35.167.575,97",7896454100037,FEIJAO PRETO JOLI 500G,Mercearia,"-92,00","R$ 10,30",,Loja,JOLI ,"-R$ 947,60",07133319,UN
"R$ 35.167.575,97",M1761-1,FEIJAO PRETO KICALDO 1KG,Mercearia,"-4,00","R$ 7,99",,Loja,KIKALDO ,"-R$ 31,96",07133311,UN
"R$ 35.167.575,97",M2714-1,FEIJAO PRETO NENE 1KG,Mercearia,"-5,00","R$ 9,90",,Loja,NENE,"-R$ 49,50",07133319,UN
"R$ 35.167.575,97",7898497680361,FEIJAO PRETO SELECT 1KG,Mercearia,"-10,00","R$ 8,90",,Loja,BELACOR,"-R$ 89,00",07133321,UN
"R$ 35.167.575,97",7898497680354,FEIJAO SELECTA 1 KG,Mercearia,"-31,00","R$ 10,50",,Loja,TEMPERABEM,"-R$ 325,50",07133321,UN
"R$ 35.167.575,97",M2558-1,FEIJAO SOLITO PREMIUM,Mercearia,"-17,00","R$ 12,99",,Loja,SOLITO,"-R$ 220,83",07133321,UN
"R$ 35.167.575,97",M726-1,FEIJOADA ENLATADA PRONTA 430G,Mercearia,"-3,00","R$ 13,50",,Loja,BORDON,"-R$ 40,50",16024900,UN
